severity,issue,language,file,line,pair_id,details,english_question,translated_question
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,41,92f00f21,matched=తెలుగులో అనువదించ,List the names of all rural sub-districts along with their corresponding district and state.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
అన్ని గ్రామీణ ఉప జిల్లాల పేర్లను వాటి సంబంధిత జిల్లా మరియు రాష్ట్రంతో జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,42,396e9d26,matched=తెలుగులో అనువదించ,"Provide a list of rural sub-districts, including their corresponding district and state names, sorted alphabetically by sub-district.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
గ్రామీణ ఉప-జిల్లాల జాబితాను అందించండి, వాటి సంబంధిత జిల్లా మరియు రాష్ట్ర పేర్లతో సహా, ఉప-జిల్లా ప్రకారం అక్షర క్రమంలో క్రమబద్ధీకరించబడింది."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,44,e9da9511,matched=తెలుగులో అనువదించ,Identify the sub-districts that are classified exclusively as urban areas and have no rural components.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
ఉప-జిల్లాలను గుర్తించండి, ఇవి ప్రత్యేకంగా పట్టణ ప్రాంతాలుగా వర్గీకరించబడ్డాయి మరియు గ్రామీణ భాగాలు లేవు."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,45,30e8aa8b,matched=అనువదించండి,"List the names of all urban sub-districts, excluding any classified as rural, in alphabetical order.","ఈ ప్రశ్నను తెలుగులోకి అనువదించండి:
అన్ని పట్టణ ఉపజిల్లాల పేర్లను, గ్రామీణంగా వర్గీకరించబడిన వాటిని మినహాయించి, అక్షర క్రమంలో జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,49,2fc40a39,matched=తెలుగులో అనువదించ,Provide a combined list of all state names and the names of sub-districts located in rural areas.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
గ్రామీణ ప్రాంతాల్లో ఉన్న అన్ని రాష్ట్ర పేర్లు మరియు ఉప-జిల్లాల పేర్లను కలిపిన జాబితాను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,50,bf5a3dba,matched=తెలుగులో అనువదించ,Provide a list containing the name 'Andaman And Nicobar Islands' along with the names of all rural sub-districts.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
'అండమాన్ మరియు నికోబార్ దీవులు' పేరును మరియు అన్ని గ్రామీణ ఉప-జిల్లాల పేర్లను కలిగి ఉన్న జాబితాను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,54,0387be49,matched=అనువదించండి,"List the outpatient IDs and their corresponding allopathic attendance counts for December 2022, focusing only on those with recorded visits, sorted from highest to lowest attendance.","ఈ ప్రశ్నను అనువదించండి:
డిసెంబర్ 2022లో రికార్డ్ చేయబడిన సందర్శనలు మాత్రమే ఉన్న వారికి, అత్యధిక నుండి తక్కువ హాజరు వరుస క్రమంలో, అవుట్ పేషెంట్ ID లు మరియు వాటి సంబంధిత అల్లోపతి హాజరు గణనలను జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,60,1fdac058,matched=తెలుగులో అనువదించ,"Identify the sub-districts that recorded more than 5,000 allopathic outpatient visits in any single month during the year 2021, listed in alphabetical order.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
2021 సంవత్సరంలో ఏదైనా ఒకే నెలలో 5,000 కంటే ఎక్కువ ఆలోపతిక బయటి రోగుల సందర్శనలను నమోదు చేసిన ఉప-జిల్లాలను గుర్తించండి, వాటిని అక్షర క్రమంలో జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,64,b0864958,matched=తెలుగులో అనువదించ,Which ten sub-districts had the highest total allopathic outpatient attendance in 2021?,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
2021లో ఏ పది మండలాలలో అత్యధిక మొత్తం అలోపతి బయటి రోగుల హాజరు ఉంది?"
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,70,b67020f1,matched=తెలుగులో అనువదించ,Which sub-districts recorded allopathic outpatient attendance in 2022 but had no such attendance in 2021?,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
2022లో అలోపతి బయటి రోగుల హాజరును నమోదు చేసిన, కానీ 2021లో అలాంటి హాజరు లేని ఉప జిల్లాలు ఏవి?"
hard,prompt_leakage,telugu,tasks/INDIA_HMIS_Sub_District_Report_Rural_Urban/task_files/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu.jsonl,71,095bb0c4,matched=తెలుగులో అనువదించ,Identify the sub-districts that recorded allopathic outpatient attendance in 2022 but had no such attendance reported in 2021.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
2022లో ఆలోపతిక్ అవుట్పేషంట్ హాజరును నమోదు చేసిన, కానీ 2021లో అటువంటి హాజరు నమోదు చేయని ఉపజిల్లాలను గుర్తించండి."
